0	3	1046	883	1094	189
0	2	1167	1205	1191	150
0	1	125	78	52	307
0	0	1	0	128	150
1	1	461	280	244	420
1	0	136	299	164	539
1	2	659	1193	850	1281
1	3	409	901	1006	168
2	3	886	996	1094	532
2	1	260	209	220	1250
2	0	91	17	2	1007
0	3	1286	1172	1178	293
0	2	1193	1167	1173	722
0	1	241	126	143	510
0	0	0	8	67	1182
1	0	341	239	275	1220
1	2	1238	1224	1169	208
1	1	71	215	113	197
1	3	1145	1143	1146	1028
2	2	1183	1185	1124	118
2	1	90	102	113	355
2	0	145	221	347	1313
2	3	1094	1093	789	574
3	2	1225	1183	1200	539
3	3	1302	1205	583	24
3	1	279	193	181	471
3	0	119	368	174	3
0	2	1173	1208	1204	63
0	0	154	121	139	1222
0	3	1094	1034	1124	247
0	1	242	132	241	135
1	3	1307	1174	581	549
1	2	475	1065	1087	53
1	1	211	771	712	620
1	0	136	319	315	738
2	1	96	96	96	980
2	3	1095	1095	1095	177
2	2	1025	1025	1025	567
2	0	145	221	145	752
3	2	1254	1248	1201	304
3	0	119	289	10	192
0	0	1	80	150	178
0	3	1124	1012	1076	944
0	2	1047	1089	1065	1243
0	1	73	77	75	6
1	0	151	822	309	519
1	2	1078	1088	945	209
1	1	185	216	359	834
1	3	1142	1145	1092	196
2	2	1124	1175	1137	704
2	3	978	1094	669	39
2	1	102	75	62	301
2	0	162	253	213	945
0	0	1	80	150	104
0	3	1287	1172	1172	298
0	2	1065	1095	1095	189
0	1	132	245	181	186
1	3	1146	1058	1142	352
1	2	1007	1087	864	651
1	1	569	374	286	266
1	0	239	382	245	276
2	3	1094	945	937	369
2	1	102	378	135	262
2	2	1027	1025	1028	118
2	0	213	145	356	597
3	2	1194	1228	1061	836
3	1	193	295	334	985
3	0	167	186	186	461
3	3	1058	1094	1094	1234
0	3	1288	1178	1063	113
0	2	938	929	1095	1020
0	1	132	242	144	1257
1	2	1087	1162	1133	1010
1	3	1146	594	976	577
1	1	353	215	208	421
1	0	462	604	239	1258
2	2	1124	1175	1137	208
0	0	127	121	145	931
0	3	1190	1291	1178	55
0	1	76	77	75	56
0	2	1083	1071	1095	894
1	1	411	244	443	184
1	0	247	136	141	280
1	3	901	806	1146	657
1	2	760	1087	388	818
2	2	1124	1175	1137	704
2	3	1219	1230	1123	149
0	3	1178	838	1291	1023
0	2	1173	1197	1203	117
0	0	152	146	127	195
0	1	132	250	126	997
1	1	348	244	410	914
1	3	1146	1146	1058	29
2	3	1094	945	937	311
2	1	102	77	84	793
2	0	145	336	253	54
2	2	778	1026	859	186
3	3	1305	1295	1205	273
3	0	74	113	252	710
3	2	1194	933	849	760
0	0	127	121	145	1075
0	2	1173	1179	1194	1035
0	3	415	1110	875	1086
0	1	132	200	244	94
1	0	239	406	288	1205
1	2	656	498	1087	414
1	3	564	1146	1145	963
1	1	250	208	208	897
2	2	1124	1175	1137	405
0	0	127	168	150	266
0	3	1287	1172	1279	908
0	1	78	131	64	1275
1	1	398	493	244	378
1	0	223	156	260	385
1	3	1313	1180	1174	425
1	2	1029	1087	1059	588
2	3	996	1094	996	581
0	0	1	8	4	174
0	1	132	244	144	796
0	3	1082	1094	1088	512
0	2	1095	1089	1089	218
1	0	135	153	147	423
1	2	1175	1232	793	997
1	3	898	1098	1146	1017
1	1	215	403	209	1243
2	3	1094	945	937	962
2	2	973	1026	980	247
2	0	97	162	5	1090
2	1	437	220	243	748
0	2	1173	1208	1204	71
0	1	132	213	130	244
0	3	1000	903	1124	34
0	0	121	133	333	325
1	1	242	214	216	1223
1	0	150	161	480	696
1	3	913	1146	1145	600
1	2	680	1087	963	771
2	3	1094	945	937	662
2	2	279	876	1025	169
2	0	221	245	145	1021
2	1	228	212	236	513
3	2	1255	1194	1067	1112
3	3	1094	1027	1076	467
3	1	193	303	185	476
3	0	113	101	14	162
0	2	1173	1174	1226	801
0	0	1	164	93	331
0	3	1014	1018	1094	36
0	1	78	76	112	661
1	3	1139	1174	236	1040
1	0	136	135	398	873
1	1	215	237	339	433
1	2	1093	1041	1065	1088
2	2	1124	1175	1137	455
2	3	1095	972	1093	234
2	1	334	289	199	265
2	0	281	145	312	313
3	1	406	185	415	15
3	3	1026	1040	1094	256
3	2	1200	1177	1055	326
0	0	127	149	145	217
0	1	245	126	132	205
0	2	774	1089	543	27
1	0	239	406	288	348
1	3	884	929	1146	602
1	2	937	1045	1087	1004
1	1	169	318	197	133
2	2	1124	1175	1137	208
2	0	86	79	191	374
2	3	1123	1219	1129	77
2	1	251	260	212	887
3	3	1040	1142	1199	1206
3	0	4	144	113	799
3	2	763	1089	897	378
3	1	84	61	118	1126
0	3	1178	838	516	217
0	2	1173	1209	1227	20
0	0	1	5	99	78
0	2	929	1095	1077	157
0	3	1291	1289	1172	26
1	0	239	406	434	169
1	2	1230	1175	1218	436
1	1	356	324	250	791
1	3	612	1146	1058	1047
2	2	1124	1175	1137	389
2	1	60	68	102	118
0	0	127	294	270	24
0	1	78	392	209	221
0	3	1172	780	1273	374
0	2	841	1095	438	233
1	1	242	211	216	851
1	3	1285	1314	1180	198
1	2	708	1087	959	359
1	0	382	245	334	119
2	3	1008	939	971	263
0	2	1173	1208	1204	273
0	0	154	121	139	1092
0	1	132	144	244	289
0	2	1173	1232	1196	6
0	3	1124	880	78	676
0	0	283	121	122	223
1	3	1052	1146	1006	193
1	1	318	215	320	849
1	0	137	173	136	1159
1	2	1246	1175	1246	716
2	2	1124	1175	1137	924
0	0	127	139	145	368
0	1	78	58	54	715
0	2	1095	798	885	183
0	3	1172	998	755	144
1	0	135	153	264	343
1	3	1308	1180	746	189
1	1	192	327	216	756
1	2	1218	1175	794	573
2	3	1094	945	937	291
2	0	8	91	32	678
2	1	195	152	220	316
0	2	1089	937	1041	1186
0	3	1094	1026	1064	68
0	1	59	67	62	1252
0	0	1	6	3	317
1	0	135	153	264	230
1	2	1223	1175	1222	1280
1	3	1174	1316	1180	594
1	1	250	356	250	427
2	1	96	62	96	142
2	2	1025	1029	908	1140
2	3	972	507	1095	345
2	0	299	311	274	321
0	0	139	492	121	1028
0	2	1138	1173	1193	251
0	1	241	126	144	1289
0	3	540	883	235	1234
1	2	797	786	1087	534
1	3	1046	1028	1145	899
1	1	262	250	250	1182
2	0	97	147	3	355
2	2	895	1026	766	328
2	1	212	163	151	523
2	3	1094	705	379	341
3	1	124	90	99	428
3	2	951	1053	1089	42
3	3	313	888	1094	21
3	0	167	296	234	176
0	2	164	1173	1192	5
0	2	1173	1238	704	666
0	3	851	1124	744	578
0	1	240	132	244	263
0	0	331	0	351	386
1	2	1152	1169	1205	917
0	3	1094	1019	1023	171
0	1	77	225	113	1225
0	2	1077	939	1029	499
0	0	127	283	150	214
0	1	214	234	126	177
0	3	1287	1285	1178	1025
0	1	132	220	132	355
0	3	1094	1240	1094	1290
0	2	1089	819	1089	1268
1	3	1146	1034	1070	1220
1	0	306	136	140	279
1	1	208	316	249	479
2	3	1094	945	937	291
2	2	973	1026	1037	698
2	0	97	18	117	445
2	1	101	102	393	326
3	0	119	10	25	420
3	3	147	1205	462	47
3	2	967	1089	1095	100
3	1	311	431	329	82
0	2	1173	1208	1204	372
0	3	1025	1076	1094	516
0	0	121	0	5	120
0	1	126	245	191	625
1	2	1169	1227	1245	1047
1	1	203	215	163	403
1	0	136	44	524	384
1	3	1145	1058	819	1013
2	2	1124	1175	1137	704
2	0	6	97	143	1044
2	3	1095	367	1095	778
2	1	244	220	459	386
3	2	491	1095	1139	807
3	3	1024	1082	1151	463
3	1	96	96	118	417
3	0	113	220	388	114
0	2	1089	1047	1030	221
0	3	883	1094	753	67
1	1	216	198	204	876
1	0	421	245	341	832
1	2	1088	1017	1053	658
0	2	1173	953	1196	942
0	0	121	152	200	990
0	3	238	1076	1124	78
1	1	216	198	204	1155
1	0	421	245	298	1136
1	3	1004	1028	1145	760
2	0	213	278	213	798
2	1	72	102	256	712
2	2	1118	1136	1181	222
2	3	984	972	853	244
0	0	1	488	185	214
0	2	982	971	640	9
0	3	1094	1082	675	213
0	1	138	132	132	706
1	2	1087	944	1091	1162
1	0	239	394	251	539
1	3	1145	1046	1144	1062
2	3	1094	945	937	57
2	0	8	91	84	223
2	1	286	228	220	910
0	0	127	146	150	17
0	1	217	144	126	484
0	2	1173	1179	1173	116
0	3	1094	1028	634	325
1	0	135	153	264	443
1	1	494	189	209	659
1	3	1145	1034	1145	649
1	2	1088	1048	1125	716
2	3	1094	945	937	247
2	2	597	1118	1183	712
2	0	2	97	97	356
0	0	0	164	5	886
0	1	126	211	240	1216
0	3	1094	1076	666	238
0	2	1196	1167	1228	821
1	0	135	140	395	203
1	2	1088	815	942	137
0	3	1094	1034	1017	192
0	1	234	241	126	180
0	2	1065	1089	988	185
1	3	1174	1307	987	345
1	0	307	135	135	1153
1	1	216	261	210	1317
1	2	633	1047	1088	1222
2	2	1124	1175	1137	406
2	3	1223	1218	667	138
2	1	69	65	102	753
2	0	6	97	178	781
3	1	124	90	99	43
0	2	1089	1085	921	433
0	3	1094	878	754	360
0	0	0	146	100	1194
1	2	1087	944	1035	436
1	1	168	20	191	934
1	3	1174	1314	889	364
1	0	438	394	604	82
2	3	1094	945	937	581
2	2	1170	1124	470	732
2	1	212	608	183	879
2	0	317	193	145	629
3	0	119	10	1	386
3	3	1217	1205	1304	173
3	2	1212	1219	1200	502
3	1	118	124	106	700
0	0	127	121	145	728
0	3	1082	1076	1094	325
0	1	76	77	75	511
0	2	909	1089	931	853
1	2	1087	944	1035	729
1	1	203	211	571	344
1	0	239	470	431	709
2	2	1124	1175	1137	81
0	0	174	146	127	166
0	1	280	132	243	823
0	2	900	884	1089	1
0	3	1064	1124	687	62
1	1	202	216	211	723
1	3	563	1145	183	197
1	0	162	136	145	998
0	3	1178	1242	1286	64
0	2	1197	1208	1202	100
0	1	242	126	197	733
0	0	127	159	149	125
1	1	398	411	244	1157
1	2	1237	1169	1221	354
1	0	258	388	295	443
1	3	878	653	1146	478
2	2	1124	1175	1137	704
2	0	18	87	97	767
2	3	1014	1095	473	533
2	1	212	244	212	153
3	0	119	10	0	24
3	1	185	319	88	64
3	2	1089	954	720	82
3	3	1017	1034	1094	539
0	3	90	1070	1094	182
0	0	167	121	167	467
0	0	139	150	121	291
0	2	1071	1095	1083	892
0	1	226	224	126	203
0	3	1094	720	1094	667
1	0	420	239	342	469
1	3	929	1040	1145	107
1	1	193	215	212	1200
2	2	1124	1175	1137	971
2	3	1110	1129	1135	475
2	1	220	165	150	202
2	0	14	19	91	560
3	1	98	124	118	268
3	0	113	9	170	604
3	2	1226	1194	1221	764
3	3	1205	1278	865	775
0	3	1019	1094	1070	394
0	1	126	201	238	134
0	0	425	121	139	387
0	2	1173	1203	905	214
1	1	244	411	331	737
1	0	427	400	239	1236
1	2	898	1087	1103	415
1	3	1204	1204	1174	73
2	2	1124	1175	1137	924
2	3	1219	1230	1123	478
2	1	286	251	220	246
2	0	85	97	10	571
3	1	112	124	106	904
3	2	965	1089	1077	429
3	3	780	889	901	700
3	0	21	316	119	740
0	0	80	1	5	170
0	1	126	209	126	1049
0	3	1124	720	1124	1201
0	2	1203	973	1203	1098
1	1	280	244	256	180
1	0	136	291	148	359
1	2	611	1169	1099	796
1	3	1302	1192	1180	939
2	3	1094	945	937	381
0	2	941	932	1089	166
0	0	127	148	158	225
0	1	238	229	126	15
0	3	1094	711	737	735
1	0	135	153	264	1076
1	1	494	189	209	771
1	3	1145	1052	1008	405
0	2	937	1089	929	427
0	1	126	217	241	448
0	0	419	127	139	282
0	3	1283	1011	1178	80
1	1	398	493	244	1295
1	0	223	156	260	1228
1	3	921	1146	1070	549
1	2	1088	1053	962	209
2	2	1124	1175	1137	149
2	3	1223	1129	1229	542
2	1	252	298	220	1028
2	0	221	145	237	903
3	2	968	954	1089	494
3	3	597	1011	1094	850
3	0	186	312	256	983
3	1	566	597	624	476
0	1	126	132	244	241
0	0	147	127	146	167
0	2	1205	1208	1206	358
0	3	1094	498	761	222
1	1	244	411	268	890
1	3	1034	1145	1009	862
1	0	275	412	290	832
1	2	1088	760	1091	43
2	3	1094	945	937	691
2	1	212	293	199	365
2	2	1175	1118	1154	259
0	2	1173	1232	1196	700
0	3	887	1052	1124	932
1	1	244	411	154	973
1	3	1287	1174	644	1092
2	3	996	1094	842	410
2	2	1175	1038	1351	863
2	0	92	97	85	24
2	1	96	78	77	508
3	0	350	344	186	999
3	2	953	1095	989	1011
3	3	544	1094	1026	457
3	1	185	404	771	793
0	2	1173	1203	914	301
0	0	152	127	185	379
0	1	77	390	119	519
0	3	1124	792	927	74
1	2	1169	1227	743	1247
1	3	1028	1146	692	1005
1	1	336	201	216	1288
1	0	83	359	482	807
2	2	1124	1175	1137	270
2	1	60	68	102	4
2	3	1123	679	287	407
2	0	296	400	283	1004
0	3	1094	859	682	145
0	0	127	162	121	723
0	3	927	1094	1070	1161
0	0	1	3	131	115
0	1	245	126	224	58
1	2	1169	1227	1245	936
1	3	1145	878	885	209
1	1	215	211	273	187
1	0	493	171	142	1049
2	3	1094	945	937	355
2	0	145	245	145	492
2	2	1028	1025	644	380
2	1	102	90	71	154
3	2	1095	952	1065	203
3	3	1046	1151	1064	487
3	0	186	272	202	721
3	1	111	118	100	245
0	2	1173	1208	1204	328
0	3	1178	1009	1184	977
0	1	243	196	132	397
0	0	150	121	45	429
1	0	135	153	264	346
1	1	494	189	209	887
1	3	860	1180	921	1158
2	3	1094	945	937	276
2	2	895	997	1025	72
2	0	97	18	111	225
2	1	298	295	212	543
3	0	328	167	338	241
3	1	185	335	292	904
3	2	1095	1041	1035	217
3	3	1058	1094	1094	35
0	1	77	551	286	188
0	3	1172	800	1288	979
0	0	86	0	93	664
0	2	1089	1071	1041	115
1	2	1169	1205	603	76
1	1	244	268	393	240
1	0	146	144	136	224
1	3	1301	1198	1174	1220
2	2	1124	1175	1137	208
2	0	221	262	145	167
2	3	1095	943	666	9
0	2	1173	1208	1204	951
0	3	1027	1124	1082	373
0	1	126	132	242	10
1	1	461	256	244	1132
1	0	135	147	135	472
0	3	1178	1287	618	809
0	2	1193	1173	1243	1205
0	1	78	182	74	628
0	0	11	1	6	206
1	1	244	411	331	876
1	0	128	152	135	1190
1	2	890	942	1088	605
1	3	929	1052	1146	453
2	2	216	1015	1026	1005
0	0	127	162	150	1260
0	2	929	1095	1047	1235
0	3	288	1025	668	379
0	1	132	178	203	130
1	0	239	754	282	38
1	1	92	215	446	1115
1	2	1226	1187	1169	1287
1	3	1146	1058	1009	1178
2	3	1094	945	937	752
2	0	273	213	237	890
2	1	67	102	331	788
2	2	1026	876	1029	1216
3	3	1199	1210	524	736
3	0	186	436	388	519
3	1	279	193	443	120
0	3	1178	1274	1286	986
0	2	1173	1208	1204	764
0	0	121	151	154	326
0	3	1015	1082	1094	289
0	1	132	233	232	774
1	0	135	153	264	1271
1	1	494	189	209	676
1	3	1174	1216	1301	622
1	2	1088	902	1023	522
2	2	1026	896	871	444
2	3	128	940	1093	36
2	0	213	629	47	289
2	1	73	68	102	343
3	3	1199	998	1287	267
3	2	762	1095	940	815
3	0	64	228	54	152
3	1	124	309	118	205
0	2	937	1089	1065	393
0	1	78	497	50	180
0	0	253	307	1	387
0	3	903	1094	681	232
1	0	408	135	228	242
1	2	1088	662	892	1288
1	1	216	878	195	133
1	3	1052	668	1145	948
2	3	1094	945	937	388
2	1	293	521	212	263
2	0	273	145	262	493
0	0	127	139	145	1196
0	3	1291	1178	1141	253
0	1	244	257	126	291
1	0	239	406	264	536
1	2	1222	1175	1205	454
1	1	195	211	215	747
0	3	1178	1255	1291	121
0	2	1193	1168	1167	841
0	0	133	121	203	383
1	2	944	824	1087	165
1	3	1145	1045	1003	884
1	1	225	193	198	137
1	0	157	161	164	322
2	2	1124	1175	1137	297
2	3	1219	1230	1123	1369
2	0	344	122	92	720
2	1	228	496	503	446
3	1	435	411	193	936
3	2	956	1095	1035	660
3	3	1215	1199	208	494
3	0	101	119	11	898
0	3	1178	749	217	491
0	2	1179	1173	1113	207
0	1	132	132	240	1095
1	3	1297	1180	1174	1089
1	2	1088	838	963	682
1	0	357	245	389	732
1	1	215	323	198	724
2	3	1094	945	937	230
0	0	127	121	145	1000
0	3	1286	1172	907	1179
0	2	1059	794	1095	740
0	1	243	132	138	1200
1	3	1146	925	580	725
1	2	1088	662	972	88
1	0	239	298	333	549
1	1	215	320	216	1292
2	3	1094	945	937	528
2	2	1174	720	1118	388
2	1	102	373	0	342
2	0	0	91	16	723
3	0	108	144	119	1281
3	3	1161	1046	1151	728
3	2	953	1089	1029	276
3	1	343	193	491	731
0	2	1173	1208	1204	356
0	1	242	74	77	392
0	0	333	0	151	369
0	3	1094	1019	1046	738
0	2	929	1095	1047	1040
0	1	78	212	77	1180
0	0	166	17	1	1256
1	3	1146	925	694	565
1	2	1071	1088	961	218
1	1	456	250	274	817
2	3	1094	945	937	306
0	0	148	121	145	815
0	2	1173	1193	1185	556
0	1	75	78	76	176
0	3	1286	1272	1172	623
1	0	239	406	288	809
1	1	211	199	216	272
1	2	1181	1169	1175	680
1	3	1174	1180	1180	345
2	2	1124	1175	1137	589
2	3	30	1092	1095	432
2	1	298	212	572	793
2	0	8	425	97	1361
0	3	1178	1288	1190	332
0	0	146	127	145	1249
0	2	1089	1077	1089	649
0	1	346	126	316	79
1	0	135	153	528	1275
1	3	1046	1145	602	686
1	1	447	393	328	1118
1	2	894	1088	831	368
2	2	1148	1035	1118	140
2	3	1129	1084	1147	371
2	0	135	272	145	370
2	1	212	166	413	986
3	3	1151	1026	727	145
3	1	419	510	541	1135
3	2	682	1065	1095	555
3	0	113	4	214	120
0	2	1173	1208	1204	234
0	3	1178	1009	1184	995
0	0	121	155	121	307
0	3	1094	730	137	397
0	1	77	71	77	121
0	0	121	165	121	483
0	2	1200	1167	1200	59
1	0	157	308	182	512
1	1	192	215	167	1257
1	3	1004	997	1145	262
1	2	1257	1252	1175	470
2	2	1124	1175	1137	917
2	1	102	71	60	315
0	1	77	83	69	416
0	0	154	121	149	421
0	3	1094	676	1070	81
0	2	916	835	1110	352
1	0	135	153	264	385
1	1	494	189	209	1001
1	2	1023	1119	1088	942
1	3	1299	1312	1174	778
2	3	1094	945	937	1
2	0	12	97	97	395
2	1	212	207	183	441
2	2	1026	897	621	64
3	1	124	90	99	491
3	0	113	203	9	277
3	3	1199	1295	644	522
3	2	1095	675	758	413
0	2	549	1167	1197	184
0	3	681	1052	1094	267
0	1	213	73	77	175
0	0	330	288	121	576
1	0	239	406	288	1271
1	2	1176	1202	1175	1035
1	3	1145	1146	1004	324
1	1	205	205	215	659
2	2	1124	1175	1137	149
2	0	305	272	145	134
2	3	850	949	1094	105
2	1	291	414	220	246
3	1	185	303	311	715
3	3	1302	1211	1205	623
3	0	1	113	382	477
0	1	240	231	132	1249
0	0	151	121	150	846
0	3	1178	1287	1184	1125
0	2	1192	1173	1192	990
1	2	1087	944	1035	595
1	1	215	210	225	1216
1	3	1145	1034	692	101
1	0	245	533	597	853
2	3	1094	945	937	230
2	2	1182	1124	1118	843
2	0	33	174	97	606
2	1	212	37	124	1152
0	3	1178	838	516	217
0	2	1173	1209	1227	374
0	1	132	486	206	33
0	0	147	145	121	937
1	3	1002	1146	1076	422
1	2	1087	1087	927	1229
1	0	245	263	716	855
1	1	190	312	409	805
2	2	1124	1175	1137	347
2	3	1219	1068	1123	47
2	1	102	102	64	215
2	0	237	237	237	320
3	1	185	335	453	305
3	0	349	186	459	93
3	2	1089	1035	927	742
3	3	949	1025	1094	289
0	1	239	132	244	224
0	0	483	0	486	540
0	2	1089	931	806	659
0	3	1124	1124	765	214
1	2	705	1087	892	4
1	3	1192	1192	1180	42
1	0	58	58	56	596
1	1	314	329	216	215
0	3	1094	1019	1023	663
0	0	15	1	80	276
0	1	126	240	237	57
0	2	935	1089	1065	1267
0	1	238	235	126	1243
0	2	1173	1208	1204	493
0	3	1190	1178	1286	854
0	1	74	73	78	939
0	0	3	3	0	495
1	0	135	153	155	255
1	2	1222	1175	1187	356
1	3	1058	1145	1143	870
1	1	192	213	215	777
2	2	1124	1175	1137	904
2	0	19	91	66	369
2	1	102	64	102	749
2	3	1213	1159	1129	159
3	3	1151	1026	158	946
3	2	974	1095	720	1025
3	0	424	288	186	492
3	1	48	118	158	846
0	0	127	173	150	1008
0	1	241	232	126	1094
0	2	1173	1179	1200	453
0	3	1094	1094	682	452
1	0	135	153	528	788
1	2	1087	1065	1077	644
1	1	385	197	215	916
1	3	1155	1180	177	1134
2	2	1124	1175	1137	836
2	1	60	71	102	553
2	3	1123	1165	1231	16
2	0	416	213	196	321
3	2	952	1095	1041	261
3	3	595	879	1094	45
3	0	460	210	167	604
3	1	124	87	79	372
0	0	127	184	145	381
0	1	243	243	132	582
0	3	1012	862	1124	283
0	2	949	1089	1083	945
0	3	1288	1172	1291	415
0	1	132	243	144	670
0	2	1185	1167	1179	169
0	0	121	133	127	243
1	2	935	1071	1088	174
1	0	146	136	155	1283
0	0	146	127	178	1282
0	3	1020	564	1124	222
0	2	912	928	1095	313
1	0	100	408	135	1015
1	1	225	216	207	627
1	3	885	1145	1005	629
1	2	1175	1169	1187	116
2	3	1094	945	937	438
2	2	1180	1124	1327	211
2	0	221	213	243	797
2	1	212	212	206	286
0	1	132	138	243	228
0	3	1178	1178	1282	503
0	2	1173	1173	1204	313
1	2	1087	922	1091	934
1	1	213	203	215	17
1	3	929	1145	600	532
1	0	138	136	228	207
2	2	1124	1175	1137	149
2	1	96	73	84	605
0	2	1163	1208	1173	1288
0	1	229	132	118	210
1	0	135	153	264	705
1	1	243	203	215	533
1	3	1146	997	381	39
0	2	957	1065	1089	1070
0	3	660	1276	1172	976
0	0	1	562	98	168
0	1	215	65	70	391
1	2	922	1087	1023	739
1	1	250	268	262	167
2	3	1094	945	937	367
2	2	973	1026	1027	1117
2	1	212	298	268	530
2	0	22	10	86	413
3	0	167	328	428	157
3	3	1094	1040	1025	163
3	1	295	193	490	52
3	2	1095	1095	1035	776
0	3	1094	720	524	294
0	1	78	509	73	651
0	0	146	0	313	7
0	2	1059	1095	960	79
1	0	239	406	264	469
1	2	1211	1220	1169	742
1	1	455	250	249	1233
1	3	1146	1003	1002	903
2	3	1094	945	937	36
2	0	97	7	110	234
2	1	430	212	401	350
2	2	1175	1124	1327	1101
3	1	124	90	48	730
3	0	33	203	333	992
3	2	1228	1194	1200	501
3	3	662	1094	524	199
0	3	1285	1178	1290	220
0	0	127	162	150	1178
0	2	806	1041	1089	915
0	1	138	226	132	1179
1	3	1146	1002	1008	469
1	1	875	812	244	1111
1	0	252	136	328	760
1	2	1088	867	869	954
2	3	1094	945	937	604
2	2	1166	1177	1118	526
0	3	1178	838	516	500
0	1	126	200	132	496
0	2	1095	932	628	134
1	0	135	153	264	594
1	1	493	191	211	60
1	2	1194	1228	1175	1198
0	3	1094	859	682	241
0	0	127	152	152	172
0	1	70	77	77	981
0	2	1089	1065	1065	399
1	1	244	582	373	489
1	2	1175	1266	1250	539
1	0	245	561	377	527
1	3	909	1145	883	596
2	3	1094	945	937	247
2	2	903	1171	1118	206
2	0	8	97	91	1124
2	1	220	504	365	958
0	1	77	73	69	1096
0	3	1064	1082	1094	1176
0	2	1095	904	934	680
0	0	0	3	8	961
1	3	1313	1307	1174	420
1	2	1059	1088	942	421
1	1	216	197	222	559
1	0	421	245	251	902
2	2	1124	1175	1137	230
2	0	221	213	318	484
2	3	1094	604	611	683
2	1	96	102	721	39
3	1	185	335	327	413
3	0	357	186	214	653
3	3	1302	1303	1199	184
3	2	1200	1240	1079	110
0	1	245	169	132	101
0	0	105	121	166	950
0	2	929	1095	1089	1053
0	3	883	1094	640	166
1	2	1089	1087	1071	820
1	0	349	239	240	1222
1	1	244	340	410	1004
2	3	1094	945	937	352
2	2	1029	1026	1009	644
2	1	102	69	78	385
2	0	91	11	0	725
3	2	957	1095	819	363
3	0	119	119	298	675
3	3	1094	1046	1027	716
3	1	279	193	510	726
0	1	132	244	132	159
0	0	139	127	139	664
0	3	1124	1094	1124	106
0	2	1173	1167	1173	111
1	0	239	406	511	814
1	2	894	1087	839	302
1	3	1299	1180	1312	523
2	2	1124	1175	1137	790
2	3	960	1094	309	334
2	1	75	96	74	41
2	0	1239	534	396	40
3	3	1199	1297	236	561
3	2	1200	1223	1260	108
3	0	113	3	119	497
3	1	584	193	303	851
0	0	127	149	122	1014
0	2	1200	1196	1167	277
0	3	1025	1022	1124	27
1	3	1299	1174	1210	1101
0	3	1094	1019	1023	175
0	0	121	133	149	391
0	1	241	132	238	219
0	2	687	588	931	546
1	0	239	406	264	35
0	3	1178	1290	919	358
0	2	1210	1218	1167	146
0	1	77	221	431	151
0	0	121	159	148	389
1	0	135	153	264	59
1	2	1018	1029	1088	422
1	1	176	215	208	1267
2	3	1094	945	937	87
2	2	973	1026	998	254
2	1	286	220	294	43
2	0	97	275	113	896
0	0	127	149	145	1283
0	3	1178	917	723	1262
0	2	405	1170	718	1148
0	1	77	74	67	878
1	1	244	411	331	1162
1	0	427	400	239	588
1	2	408	1087	1041	191
1	3	917	1064	1146	631
2	2	1124	1181	1136	1299
2	3	1231	1129	1229	1274
2	1	204	220	212	305
2	0	2	91	97	313
0	0	127	121	145	1101
0	3	1178	1184	534	1000
0	2	1192	1192	1173	393
0	1	132	132	245	285
1	2	1169	1223	1093	665
0	3	1094	1052	682	348
0	2	1193	1173	1231	228
0	0	15	18	1	178
0	1	126	138	220	320
1	0	135	153	264	1227
1	1	494	189	209	1034
1	3	1180	1312	770	1047
1	2	1087	826	1036	147
2	3	1094	945	937	313
2	0	0	11	91	273
2	1	102	204	264	1057
2	2	881	615	1025	962
0	2	1173	1238	704	676
0	3	1124	1009	120	268
0	0	0	153	165	264
1	0	135	153	528	384
1	3	1317	1180	1317	1244
1	2	1071	1088	870	39
1	1	207	204	215	677
2	2	1124	1175	1137	968
2	3	940	672	723	717
2	0	213	270	213	344
2	1	102	207	102	250
3	1	443	558	263	934
3	0	296	186	309	408
3	2	503	1089	448	129
3	3	1052	1094	919	222
0	3	1282	1291	1172	313
0	0	176	1	4	521
0	2	1167	1247	1259	664
0	1	78	83	393	526
1	3	1315	1174	966	917
1	2	1220	1175	1181	890
1	0	135	142	141	120
1	1	332	250	256	101
2	2	248	896	968	456
2	3	831	966	1095	557
0	2	1090	1173	1232	144
0	3	1094	748	666	153
0	1	237	232	126	180
1	2	1169	1205	1193	778
1	1	274	250	262	406
1	3	929	1146	1004	995
0	0	1	80	150	28
0	1	292	126	126	1211
0	2	984	1095	1095	1166
0	3	1184	1270	1178	643
1	0	135	140	142	1279
1	2	1088	1047	1053	164
2	2	1124	1175	1137	594
2	3	1095	966	1073	515
2	1	212	129	240	370
2	0	237	213	318	346
3	0	119	10	1	722
3	2	1200	1221	1248	1074
3	1	400	193	158	93
0	1	77	83	82	150
0	2	1089	818	1071	637
0	1	126	391	138	208
0	3	789	1124	760	620
0	0	155	156	127	1037
1	0	135	153	528	1144
1	3	873	1022	1145	43
0	2	1089	956	928	291
0	0	1	147	39	268
0	3	293	749	1025	566
0	1	286	78	89	1149
1	2	1227	1169	1231	304
1	1	262	393	250	161
1	0	135	155	141	876
1	3	1145	1000	1070	273
2	3	1094	945	937	19
2	2	1118	353	446	1004
0	3	1178	1274	1286	448
0	2	1200	1167	1195	349
0	0	271	121	356	181
0	1	237	235	126	498
1	0	53	830	143	222
1	3	1133	1145	1008	440
1	2	514	1041	1088	130
1	1	194	391	216	214
2	0	97	7	143	509
2	1	290	297	220	392
2	3	1095	1020	48	156
2	2	1118	1149	1261	128
3	2	1095	952	1065	206
3	0	288	167	264	283
3	1	118	94	100	18
3	3	1151	1088	201	167
0	1	232	126	125	219
0	3	1178	1009	1165	1095
